id,text,hash
2092,"More Early Childhood Centres or Kindergartens in the CBD, this will allow workers to be closer to their children during the day",2b720cce4ace657ec680ca0b88da882fe285e6a9ea20c205dccc8c2af7b52d19
2093,"Schools, childcare (5-12 age group) – high quality day care",96d48f7f3f86e3b1cbe57a0b852bf7c1a2be6655108bb28574136b9ac517f649
2094,"Day care facilities, more schools near workplaces",c29eac0e041a34f9d715b5b0414e0de54ba84fbb82a55d00ac268873201c6348
2095,If we want high density living in the city we must have primary schools.,07edc54b947f84c33c8d9931bed65d5bf39857014c9b790edf6821b41d036a7f
2096,Increased wireless coverage to allow citizens to spend more time outdoors during working hours.,19c3c89d42406d29064fbac5db0f60805c1fb46e207833bee34953791d79ff61
2097,"While we are digging up streets add fibre-optic cable where it is not already installed. For example the Telstra fibre-optic cable around Charleston is fast, reliable and cheep and a real advantage to the local businesses.",1d212b8df3b8ed6477a3b004d13bb086c7f3058551e97313f84bb54cb0610894
2098,Make the most of current technology to turn Christchurch into the most modern and advanced city in New Zealand / Australasia – from both an environmental and technological perspective.,cfad5776fe08b229d8b6d72e116b583697f2da95f4522e263219fe453463d529
2099,Modern technology which attracts individuals and businesses.,07c3066787b6bead3c64148d0080a90688a2584ae3557cdf1cc6b1b33980ca53
2100,"It needs to be an information technology hub, internet companies, offices for major internet sites (trademe, grabone, facebook etc). It needs graphic designers, advertisers, journalists. It needs music recording studios, more TV shows to be produced and filmed in Canterbury.",411e4268182529e0c08792ccb3d7a47fbdafc4143d557829096377e01cf43faf
2101,Instead of using copper wires for all of our internet connections we could use fibre-optic cables.,f4bfcaf6c99bca98afbe5264d4afab2318872bdbaae6ba9408b6201af39aa170
2102,As such I suggest that while we have the opportunity with reconstruction happening and the CBD being closed off we should install a very high bandwidth fibre optic network under the streets of the CBD. To future-proof this network we should install something with a traffic speed similar to the fibre backbone along New Zealand.,7fe1ba8cb13e28aa28a6e6cfecf9383dce37f9499a898bc05e8e1a0477c0ad41
2103,"Make it a village hub for people living there. the streets come alive after 5 with people shopping, dining, strolling around their homes.",7e02ecae93cdf4abb1a7f062e30512d0852a61e0e0cfa829541865f276bd141c
2104,"Affordable apartment living, encourage students into the city!",9ec37a7e0bbc6f76ca7cf43639e793fb146f762e24acefa42768ef79f970fa14
2105,The size of the CBD could be smaller to give it a sense of vitality.,1731010ad1cb6de73d3c7ca4cf155b1b4dc750804cb4e9a39b540e579e13f59a
2106,Shrink the size of the CBD to the encompassed by the one way street system.,3024d7ab2420bd8e99cd008d0d61514499caf0e3a2e48ba0712d0f14596582be
2107,"It is important to have a mix of commerce and residential in the city, as that will help keep it vibrant.",fbd6b42abb7c9dbc233699be525506a684af09fe2e6277c6e5c89b962a163624
2108,"People are able to live, visit and walk in the city, it doesn't favour one at expense of the other, that it caters to diversity, family as well as singles, young as well as old.",c52d8ea3aa7d2f731a9f10204efac4af9580d74572805398e0b7449e9f933f7c
2109,"Inner city living. Bring back our young from overseas. The bring dollars back home, skills and our future generation.",8d39d741bc11df9667cd94f99e41f038e4bd9a7485605047157fdbb767bf82a2
2110,Have an apartment above the business,f2de56a81132af20d9fd74cd0fb3d39ebd442b8dc2d05f06a2a9f8c310c00603
2111,Above ground level work offices / studios (live / work units) and residential / hotel accommodation,3b6d4a9624ec9bca7c643d789bf73e0f77d639384792675fc28f7e199b139ddf
2112,"Work-life units like they do in the UK, where people live above their business or workshop.",48c9b76dd7265b150d2b5d3c5e9877b6b2ce31e945591966c4e19fb6d4dc55c7
2113,Large choice of apartment living to encourage denser inner city population and therefore more likely to cycle shorter distances.,f2bd4e01e04a80ed90c7a69eccbd28546cb45fed8fcafb782ebbbfc991536512
2114,"Inner city living in safe low rise, character apartments",3e335e47102f1d62f3dfa9667a5802bbe25d846b8cae4d1d4553e0e0ef5cf945
2115,"No large apartment complexes, say no more than 10 apartments",a206cebee3c24f85eb3d125088da5ab9cc216c380dd5b64c59b78d2a3ad4533e
2116,"I don't want a limit to the amount of stories a building can be, be brave, have multiple storied buildings to bring more business back into Christchurch and provide apartment living for those who want to live within a vibrant culturally significant city.",e7e1ee3e1b878e22d8304190156a46b214c0b0774b7bbbc172dde62e19be6bdb
2117,"don't be afraid of larger buildings, as long as those developers building them ensure they are architecturally aesthetic in design",d50a3060f7160be0e41117233ad4bb578df8abc77e2b218889cc585502eb24d3
2118,Open air cafes on the streets. Late night delis.,4c5f3a48a9a49e114e8e0674c27836df55901f7a305eeb25704697157aebab73
2119,"Day to day shopping readily available in town, small supermarkets and other food shops to encourage inner city living.",9afb1f0aa721ebc2d32019159ddd137589f1a1fa7dc7c754b3ca8155a2d5fb70
2120,"Ensure inner city dwellers can complete their shopping good & reasonable priced butcher / dairy product, fruit and veg, & bakeries available",e12aabe10ae811e497ff1f90f9f86f7784b96e081f7c8722561bdbe97c726adb
2121,"Give families reasons to live in the CBD. Better range of schools, playgrounds, pools, leisure facilities.",5ff7932b02a567c5588df45e43dbc1b4b0d36e140312182d318991d9d0ef2637
2122,I love the free bus. It would be great if we could find a way for the tram to be either cheaper or free to residents in the city.,ebae6166fc210879a256119a1def44df69fa42bb1b4630e37d99cfbb7647e1f4
2123,Quickly erect office / retail buildings in a unique style in Sydenham (while waiting for the CBD rebuild),f75aec959f4b41769dd91a96533f8f28076cb06a4007e17f382cea5e77574138
2124,"A city for the people who live here, not for tourists, tourists will come because its a living city, not a relic",2f5e95fae673df7561fd0b0062739d2dd7a8bf6b4974d80e19b9cece34f5d2e6
2125,"All the small shops and nooks and crannies, the buzz of people walking around, the mix of locals and tourists, the ability to walk around soak up the scenery near the Avon, etc",848316a287108a8b3a0b229bb91e6f60a2b7605b025694515de47b2e582eec44
2126,Buildings that are going to bring locals and tourists together,dcc131be2b0b28459d5f1b46ab1f403bd600548ab35bdd61d97d06ab8b41caaa
2127,Open and welcoming for the tourists BUT practical and useful for locals,90b08576504710d349644c35f647fb8f96bb0cb6f2604abd9b668c29c7a9192e
2128,We need their cash!,361f5ba25ee8490a3565519ce5b247a80a743753413e1d833b59b5391f60e5b7
2129,To have a train or tram system branching out through the city. For residents as well as tourists.,31ac02a0f640dcf3fccea90de0060c81351119b6ac0fe4e1632e20955d87e1f1
2130,"The ability to travel from city to sumner, city to other chch landmarks, light rail, tram & buses",dd154b42c4df36e2f02a5642acf1f86f443bec8bf9690c63348c33b2cc79cf23
2131,A functional tram network that is not just for tourists would be great. Airport – CBD – Sumner,b5f22f15308100642ee9ca51fdcb973c7dd51b2088811658d4ae4d335b179f80
2132,More trams – especially heritage – tourists love them,e8f1c8bd762b0a6a30c639839ad393629578a2bcb7c701864172cc05b28262f5
2133,"Youth hostels that are safe, friendly and foster sharing of experiences for travellers",ec9ee51dd10f188730820ccdc9a2f16600f5d961085e1ab8334226340f9eeb9e
2134,"Would love to see bikes for hire, this would work well for tourists especially",baa9a1c84d3a70dd22818d782a9d5e188e246e15ff506ce8b3923eedb3e8c199
2135,Bike rentals for tourists.,b6b63981e5c245ea11a6e6998b45da5e6bcb724763605a522590fd8b5eda1017
2136,having the dux de lux back for a start would be huge for not only chch people and tourists as a social hub & bring people to the city now!,beef0e10a07e3d507f0056aa4bd5f72a17e8ede13376da8eb22e09c139125017
2137,"Have shearers shearing sheep on stage, let people feel and see wool. Buy food, see cows being milked. Asians love that sort of thing as they come from big cities. Have all woollen clothes / rugs etc (Retail shop).",8845235e526775bd38f9e98707c24dff0f40efbcd42f82d0bec77ec19a24b9b4
2138,The special fashion shops on Victoria and High street should be rezoned and in walking distance of the city for tourists,fdbbbb196cfeb97fa2db72bf2636ac6cc4476ac832606dd3385e076ff1e7b1a4
2139,Free WiFi! That would be amazing for locals and tourists,0f22bcb9861dcd0cc9a68fc4268dd05df56d12c510ba4c78fc0c9ea16f013334
2140,"People, including tourists, must be able to access what they want, when they want, safely. Take away the booze outlets",9d195b8b2f4c1ba4628540265118e6bfec017e44b378b2185ee5b8ed4491371e
2141,When I've been a tourist overseas I love to go where the locals go! Cater for locals and the tourists will come.,453f3e0a550342035ac2d30e48cb8c55bbf0962296623b5a51e446e0be5eda68
2142,"Build for locals and tourists will love that, green, alternative travel friendly, boutique shops",eba91e4a1f0bae49dccdda4fff6e6ebd3f6153c8df69eaf1c44e898848e0a8fd
2143,"Culture-& lots of it. Art; music; food; entertainment; history; architecture -- people don't visit to see their home, they visit to see ours",94469d4489aaec4979d3ae0526cfe4658d96430c58f30bebcb7899e3a26495c5
2144,"Rather than the abstract public art we've endured so far, introduce art people can play on, sit on, laugh @, scramble over & interact with.",0742aecb360e1c9726e2e74b090477942ef91cecc8fa138613b888f7b5e63791
2145,A huge musical fountain with laser lights will bring people into the city and create an enduring icon of hope.,ab2c4ca37fc3632757e93f5333b9d5933c3c1c5720dcd1169dd2e7f1f760f2ba
2146,Advertising free zone. No sandwich boards. No big billboards. Reduce visual pollution.,51b333fb9c3289532984b013ba570c256b351d1c8474de16a3b3c9fb45793cce
2147,A new athletics track should be built so that we can have international athletic competitions that will bring athletes and tourists to Chch,113ea5a7d29b596515b96ffe621ae78d4567ee1e910e81c06e50b3169bd8f1cd
2148,Bilingual signage in our city to reflect our duel heritage and history would show our true colours!,a19e23ea75744502086d646427cc1438dec972340f689f819015790af1de9a34
2149,"Links to mobile phones android, I phone to help people navigate",47097038fa45147ae8c45fccbaa7da8fc30719ede669ddd0a0eddaf1ced5ba60
2150,Develop a strategy for how technology can be integrated into visitor experience,2d117e2f4159c56f69e748612fc9bb7eaeb21dec6af16647d6e60964570ef66e
2151,"make a feature of heritage that left, If its safe",b7eab616d53482b05c57003349590a3805f3b09c46b40461d764a5da993ea2bb
2152,I agree with San Francisco ex-mayor. Strengthen & save all significant heritage. Our past is part of our future and a part of us all.,300732d8c388052438f14d7922c258bfa182147ce9f45688411c79ba27456699
2153,Retain heritage (but modernise building techniques for safety),5196df1b25e172f59d58778507a5cfd6552ed4b9746cc58548ada17344f8932f
2154,Retain the history by ensuring that future new buildings blend with the old,904f2a89e9179a110dc167908b6a8ba325cbbd19c260399ff5d10041fc81a69c
2155,Preserve more heritage buildings where possible. Rebuilding around these heritage buildings should be sympathetic to the existing saved building,95a99459e6aec9b9138638ec4cab85f0882b426f74c28023231ed531c0b95fcf
2156,I Don't want Pre fabricated concrete buildings or super modern building styles which clash with existing heritage style buildings,b116bb115ef2c9a4ede58290c0dbaca6937024541fb3196b51fe8cd002117ec6
2157,"Modern architects preoccupation with concrete slab, Bauhaus buildings is boring and banal.",e41c0b32368a5f0bf2c3c8c8fe9bfca6f5f943c1cd61af96e37bfc574b1dfd38
2158,Creatively reuse some historic facades with contemporary (green) architecture,35a34da9ff245d8a56e5ac4d56a534fff09bbcc03e2accfd373c9a2e8e37ab5b
2159,"Eco friendly construction.wouldn t it be great if we could say x % of the city is rebuilt from recycled timber, bricks, etc, salvaged from the EQ damage",45b2afecfd2b8a5d5569453a3bce5bfe476a1408752fca935d8c66fb78a15c27
2160,"Please, please restore key heritage buildings, they are who we are",e56deab23731b186534ac4b199be5ff8dcae48e41d9c49b053414810af9ec44d
2161,Rebuild the two Cathedrals to look the same as before the February Earthquake. This would be a tribute to the pioneers and those who followed them in the early 20th century,7f84702b227342a443b99051aa9a917a695e107e518cbcb4252158ea29502d44
2162,"Since the Cathedral is iconic, I believe it should be built to look similar to the actual design. Although it would look the same, it should be made out of more earthquake proof materials",760cc232afa45be895bb1acf495dc3eae7efa85b5e548d14f4d6904b1c160ac9
2163,Rebuild Cathedral as soon as possible since it's the icon of Christchurch (don't mind some modern elements in the Cathedral),d9296fae1d390c27180f323c25e3d7c396954f47ecd0e91cd21dafb570710994
2164,"The cathedral should be rebuilt like Coventry Cathedral was, in modern style that refers to it's origins and what we are now experiencing",3e6a85da2cf8f6faa3b021d15eef788e984ed1b1b9ed4c47bca20924322cd054
2165,A beautiful glass spire as part of the Cathedral rebuild would be in spire ing!,c37749841bad163545595f11dd92d8333647d422d1bba19f6971ee2b10359a35
2166,"We should rebuild replica heritage buildings, to modern safety standards",1969da1fe83cac9c7343103566da6e77d3706367ccb090a5c2510993eecd922c
2167,"Keep and rebuild heritage buildings, we are an English city.",0b2b1421f4f9b6111c5521394eb1ea36bf4a8a62c7829b498744da87d388bc48
2168,do not create fake heritage by copying what's lost. That's fake history. It never works,098b65a57742b44264bc21f5fedfcd7c40405024e48bc99abd30107f88b66907
2169,"Lets see a strong Maori presence, developed under the leadership of Ngai Tahu. Let it be in the built environment and the regular use of Te Reo Maori as the bilingual (official language) alternative to Te Reo Pakeha. This will future proof Christchurch culturally, and remediate biases of the past.",95e7eef51c5410ab43e153a440cf2951d7a57c3934f89f98493e07372ccf1c8c
2170,Visitors and residents will recognise our historical journey and why tangata whenua are so important – it will be obvious in the architecture and the layout and the ambience.,27a05bda9f6c2d01f5e5be43dbe6bf8e6cb7672096b75767739bdf64d9c35728
